precinct,office,party_detailed,party_simplified,mode,votes,county_name,county_fips,jurisdiction_name,jurisdiction_fips,candidate,district,magnitude,dataverse,year,stage,state,special,writein,state_po,state_fips,state_cen,state_ic,date,readme_check
NASHUA WARD 2,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,1796,HILLSBOROUGH,33011,NASHUA,3301150260,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 2,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,46,HILLSBOROUGH,33011,NASHUA,3301150260,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 2,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,1723,HILLSBOROUGH,33011,NASHUA,3301150260,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 3,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,1802,HILLSBOROUGH,33011,NASHUA,3301150260,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 3,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,53,HILLSBOROUGH,33011,NASHUA,3301150260,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 3,GOVERNOR,,OTHER,TOTAL,1,HILLSBOROUGH,33011,NASHUA,3301150260,WRITEIN,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 3,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,1569,HILLSBOROUGH,33011,NASHUA,3301150260,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 4,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,1285,HILLSBOROUGH,33011,NASHUA,3301150260,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 4,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,35,HILLSBOROUGH,33011,NASHUA,3301150260,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 4,GOVERNOR,,OTHER,TOTAL,1,HILLSBOROUGH,33011,NASHUA,3301150260,WRITEIN,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 4,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,780,HILLSBOROUGH,33011,NASHUA,3301150260,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 5,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,2022,HILLSBOROUGH,33011,NASHUA,3301150260,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 5,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,49,HILLSBOROUGH,33011,NASHUA,3301150260,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 5,GOVERNOR,,OTHER,TOTAL,3,HILLSBOROUGH,33011,NASHUA,3301150260,WRITEIN,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 5,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,2238,HILLSBOROUGH,33011,NASHUA,3301150260,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 6,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,1551,HILLSBOROUGH,33011,NASHUA,3301150260,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 6,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,42,HILLSBOROUGH,33011,NASHUA,3301150260,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 6,GOVERNOR,,OTHER,TOTAL,2,HILLSBOROUGH,33011,NASHUA,3301150260,WRITEIN,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 6,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,1333,HILLSBOROUGH,33011,NASHUA,3301150260,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 7,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,1440,HILLSBOROUGH,33011,NASHUA,3301150260,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 7,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,50,HILLSBOROUGH,33011,NASHUA,3301150260,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 7,GOVERNOR,,OTHER,TOTAL,4,HILLSBOROUGH,33011,NASHUA,3301150260,WRITEIN,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 7,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,1360,HILLSBOROUGH,33011,NASHUA,3301150260,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 8,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,2079,HILLSBOROUGH,33011,NASHUA,3301150260,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 8,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,61,HILLSBOROUGH,33011,NASHUA,3301150260,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 8,GOVERNOR,,OTHER,TOTAL,2,HILLSBOROUGH,33011,NASHUA,3301150260,WRITEIN,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 8,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,1663,HILLSBOROUGH,33011,NASHUA,3301150260,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 9,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,2005,HILLSBOROUGH,33011,NASHUA,3301150260,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 9,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,60,HILLSBOROUGH,33011,NASHUA,3301150260,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 9,GOVERNOR,,OTHER,TOTAL,3,HILLSBOROUGH,33011,NASHUA,3301150260,WRITEIN,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
NASHUA WARD 9,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,1884,HILLSBOROUGH,33011,NASHUA,3301150260,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NELSON,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,237,CHESHIRE,33005,NELSON,3300550580,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NELSON,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,6,CHESHIRE,33005,NELSON,3300550580,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NELSON,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,117,CHESHIRE,33005,NELSON,3300550580,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEW BOSTON,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,1109,HILLSBOROUGH,33011,NEW BOSTON,3301150740,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEW BOSTON,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,30,HILLSBOROUGH,33011,NEW BOSTON,3301150740,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEW BOSTON,GOVERNOR,,OTHER,TOTAL,1,HILLSBOROUGH,33011,NEW BOSTON,3301150740,WRITEIN,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
NEW BOSTON,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,1722,HILLSBOROUGH,33011,NEW BOSTON,3301150740,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEW CASTLE,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,355,ROCKINGHAM,33015,NEW CASTLE,3301550980,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEW CASTLE,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,5,ROCKINGHAM,33015,NEW CASTLE,3301550980,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEW CASTLE,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,380,ROCKINGHAM,33015,NEW CASTLE,3301550980,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEW DURHAM,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,455,STRAFFORD,33017,NEW DURHAM,3301751220,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEW DURHAM,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,22,STRAFFORD,33017,NEW DURHAM,3301751220,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEW DURHAM,GOVERNOR,,OTHER,TOTAL,1,STRAFFORD,33017,NEW DURHAM,3301751220,WRITEIN,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
NEW DURHAM,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,855,STRAFFORD,33017,NEW DURHAM,3301751220,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEW HAMPTON,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,453,BELKNAP,33001,NEW HAMPTON,3300151540,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEW HAMPTON,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,22,BELKNAP,33001,NEW HAMPTON,3300151540,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEW HAMPTON,GOVERNOR,,OTHER,TOTAL,2,BELKNAP,33001,NEW HAMPTON,3300151540,WRITEIN,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
NEW HAMPTON,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,653,BELKNAP,33001,NEW HAMPTON,3300151540,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEW IPSWICH,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,614,HILLSBOROUGH,33011,NEW IPSWICH,3301151940,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEW IPSWICH,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,24,HILLSBOROUGH,33011,NEW IPSWICH,3301151940,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEW IPSWICH,GOVERNOR,,OTHER,TOTAL,1,HILLSBOROUGH,33011,NEW IPSWICH,3301151940,WRITEIN,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
NEW IPSWICH,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,1542,HILLSBOROUGH,33011,NEW IPSWICH,3301151940,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEW LONDON,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,1364,MERRIMACK,33013,NEW LONDON,3301352100,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEW LONDON,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,25,MERRIMACK,33013,NEW LONDON,3301352100,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEW LONDON,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,1189,MERRIMACK,33013,NEW LONDON,3301352100,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEWBURY,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,494,MERRIMACK,33013,NEWBURY,3301350900,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEWBURY,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,16,MERRIMACK,33013,NEWBURY,3301350900,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEWBURY,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,680,MERRIMACK,33013,NEWBURY,3301350900,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEWFIELDS,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,422,ROCKINGHAM,33015,NEWFIELDS,3301551380,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEWFIELDS,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,12,ROCKINGHAM,33015,NEWFIELDS,3301551380,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEWFIELDS,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,586,ROCKINGHAM,33015,NEWFIELDS,3301551380,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEWINGTON,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,209,ROCKINGHAM,33015,NEWINGTON,3301551620,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEWINGTON,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,6,ROCKINGHAM,33015,NEWINGTON,3301551620,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEWINGTON,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,305,ROCKINGHAM,33015,NEWINGTON,3301551620,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEWMARKET,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,2572,ROCKINGHAM,33015,NEWMARKET,3301552340,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEWMARKET,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,61,ROCKINGHAM,33015,NEWMARKET,3301552340,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEWMARKET,GOVERNOR,,OTHER,TOTAL,1,ROCKINGHAM,33015,NEWMARKET,3301552340,WRITEIN,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
NEWMARKET,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,1821,ROCKINGHAM,33015,NEWMARKET,3301552340,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEWPORT,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,742,SULLIVAN,33019,NEWPORT,3301952580,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEWPORT,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,42,SULLIVAN,33019,NEWPORT,3301952580,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEWPORT,GOVERNOR,,OTHER,TOTAL,1,SULLIVAN,33019,NEWPORT,3301952580,WRITEIN,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
NEWPORT,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,1296,SULLIVAN,33019,NEWPORT,3301952580,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEWTON,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,763,ROCKINGHAM,33015,NEWTON,3301552900,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEWTON,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,37,ROCKINGHAM,33015,NEWTON,3301552900,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NEWTON,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,1200,ROCKINGHAM,33015,NEWTON,3301552900,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NORTH HAMPTON,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,1190,ROCKINGHAM,33015,NORTH HAMPTON,3301554580,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NORTH HAMPTON,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,18,ROCKINGHAM,33015,NORTH HAMPTON,3301554580,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NORTH HAMPTON,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,1422,ROCKINGHAM,33015,NORTH HAMPTON,3301554580,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NORTHFIELD,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,655,MERRIMACK,33013,NORTHFIELD,3301354260,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NORTHFIELD,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,40,MERRIMACK,33013,NORTHFIELD,3301354260,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NORTHFIELD,GOVERNOR,,OTHER,TOTAL,2,MERRIMACK,33013,NORTHFIELD,3301354260,WRITEIN,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
NORTHFIELD,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,1020,MERRIMACK,33013,NORTHFIELD,3301354260,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NORTHUMBERLAND,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,270,COOS,33007,NORTHUMBERLAND,3300756100,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NORTHUMBERLAND,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,9,COOS,33007,NORTHUMBERLAND,3300756100,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NORTHUMBERLAND,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,405,COOS,33007,NORTHUMBERLAND,3300756100,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NORTHWOOD,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,805,ROCKINGHAM,33015,NORTHWOOD,3301556820,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NORTHWOOD,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,30,ROCKINGHAM,33015,NORTHWOOD,3301556820,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NORTHWOOD,GOVERNOR,,OTHER,TOTAL,2,ROCKINGHAM,33015,NORTHWOOD,3301556820,WRITEIN,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
NORTHWOOD,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,1182,ROCKINGHAM,33015,NORTHWOOD,3301556820,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NOTTINGHAM,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,1066,ROCKINGHAM,33015,NOTTINGHAM,3301557460,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NOTTINGHAM,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,36,ROCKINGHAM,33015,NOTTINGHAM,3301557460,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
NOTTINGHAM,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,1383,ROCKINGHAM,33015,NOTTINGHAM,3301557460,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
ODELL,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,0,COOS,33007,ODELL TOW,3300757860,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
ODELL,GOVERNOR,LIBERTARIAN,LIBERTARIAN,TOTAL,0,COOS,33007,ODELL TOW,3300757860,JILLETTA JARVIS,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
ODELL,GOVERNOR,REPUBLICAN,REPUBLICAN,TOTAL,0,COOS,33007,ODELL TOW,3300757860,CHRIS SUNUNU,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
ORANGE,GOVERNOR,DEMOCRAT,DEMOCRAT,TOTAL,65,GRAFTON,33009,ORANGE,3300958340,MOLLY KELLY,STATEWIDE,1,STATE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
